lat,lon,arrival_time
49.87639782,14.435814400000028,7305
49.87639782,14.441229200000029,7641
49.87639782,14.45747360000003,11904
49.87639782,14.46288840000003,11614
49.87639782,14.468303200000031,11528
49.87639782,14.473718000000032,11656
49.87639782,14.479132800000032,11504
49.87639782,14.484547600000033,11534
49.87639782,14.489962400000033,8198
49.87639782,14.495377200000034,7845
49.87639782,14.500792000000034,7641
49.87639782,14.506206800000035,7852
49.87639782,14.511621600000035,8201
49.87639782,14.587428800000042,8508
49.87639782,14.592843600000043,8399
49.87639782,14.598258400000043,8486
49.87639782,14.603673200000044,8332
49.87639782,14.609088000000044,8125
49.87639782,14.614502800000045,7773
49.87639782,14.619917600000045,7561
49.87639782,14.625332400000046,7517
49.87639782,14.630747200000046,7729
49.87639782,14.657821200000049,10514
49.87939764,14.121756,7637
49.87939764,14.1271708,7553
49.87939764,14.1325856,7779
49.87939764,14.138000400000001,7650
49.87939764,14.143415200000002,7547
49.87939764,14.148830000000002,7509
49.87939764,14.154244800000003,7698
49.87939764,14.159659600000003,7386
49.87939764,14.165074400000004,7255
49.87939764,14.170489200000004,7540
49.87939764,14.175904000000005,7505
49.87939764,14.181318800000005,7682
49.87939764,14.202978000000007,7656
49.87939764,14.257126000000012,8223
49.87939764,14.262540800000012,5725
49.87939764,14.267955600000013,5589
49.87939764,14.273370400000013,5622
49.87939764,14.278785200000014,5832
49.87939764,14.284200000000014,8172
49.87939764,14.33834800000002,7022
49.87939764,14.34376280000002,6639
49.87939764,14.34917760000002,6361
49.87939764,14.354592400000021,6696
49.87939764,14.360007200000021,7080
49.87939764,14.365422000000022,8167
49.87939764,14.370836800000022,8318
49.87939764,14.376251600000023,6197
49.87939764,14.381666400000023,5809
49.87939764,14.387081200000024,5426
49.87939764,14.392496000000024,5531
49.87939764,14.397910800000025,5917
49.87939764,14.403325600000025,6309
49.87939764,14.408740400000026,7312
49.87939764,14.414155200000026,6923
49.87939764,14.419570000000027,7378
49.87939764,14.424984800000027,6756
49.87939764,14.430399600000028,6662
49.87939764,14.435814400000028,6891
49.87939764,14.441229200000029,7146
49.87939764,14.46288840000003,11805
49.87939764,14.468303200000031,11628
49.87939764,14.473718000000032,11409
49.87939764,14.479132800000032,11179
49.87939764,14.484547600000033,11229
49.87939764,14.489962400000033,8160
49.87939764,14.495377200000034,7778
49.87939764,14.500792000000034,7462
49.87939764,14.506206800000035,7779
49.87939764,14.511621600000035,8163
49.87939764,14.603673200000044,8591
49.87939764,14.609088000000044,8452
49.87939764,14.614502800000045,7677
49.87939764,14.619917600000045,7311
49.87939764,14.625332400000046,7218
49.87939764,14.630747200000046,7563
49.87939764,14.636162000000047,7943
49.88239746,14.121756,7743
49.88239746,14.1271708,7682
49.88239746,14.1325856,7918
49.88239746,14.138000400000001,7942
49.88239746,14.143415200000002,7717
49.88239746,14.148830000000002,7679
49.88239746,14.154244800000003,7598
49.88239746,14.159659600000003,7339
49.88239746,14.165074400000004,7149
49.88239746,14.170489200000004,7271
49.88239746,14.175904000000005,7186
49.88239746,14.181318800000005,7472
49.88239746,14.186733600000005,7620
49.88239746,14.192148400000006,7709
49.88239746,14.197563200000006,7499
49.88239746,14.202978000000007,7327
49.88239746,14.208392800000007,7358
49.88239746,14.213807600000008,7571
49.88239746,14.262540800000012,8500
49.88239746,14.267955600000013,8135
49.88239746,14.273370400000013,7838
49.88239746,14.278785200000014,7893
49.88239746,14.284200000000014,6880
49.88239746,14.289614800000015,6852
49.88239746,14.295029600000015,6997
49.88239746,14.316688800000017,7612
49.88239746,14.322103600000018,7528
49.88239746,14.327518400000018,7625
49.88239746,14.33834800000002,7057
49.88239746,14.34376280000002,6705
49.88239746,14.34917760000002,6518
49.88239746,14.354592400000021,6755
49.88239746,14.360007200000021,7112
49.88239746,14.365422000000022,8495
49.88239746,14.370836800000022,8279
49.88239746,14.376251600000023,6240
49.88239746,14.381666400000023,5882
49.88239746,14.387081200000024,5601
49.88239746,14.392496000000024,5661
49.88239746,14.397910800000025,5979
49.88239746,14.403325600000025,6031
49.88239746,14.408740400000026,7450
49.88239746,14.414155200000026,7576
49.88239746,14.419570000000027,6968
49.88239746,14.424984800000027,6819
49.88239746,14.430399600000028,6734
49.88239746,14.435814400000028,6901
49.88239746,14.441229200000029,7891
49.88239746,14.44664400000003,8534
49.88239746,14.45205880000003,8785
49.88239746,14.46288840000003,11580
49.88239746,14.468303200000031,11312
49.88239746,14.473718000000032,11146
49.88239746,14.479132800000032,10899
49.88239746,14.484547600000033,11007
49.88239746,14.489962400000033,8258
49.88239746,14.495377200000034,7946
49.88239746,14.500792000000034,7789
49.88239746,14.506206800000035,7944
49.88239746,14.511621600000035,8259
49.88239746,14.614502800000045,7688
49.88239746,14.619917600000045,7335
49.88239746,14.625332400000046,7252
49.88239746,14.630747200000046,7577
49.88239746,14.636162000000047,7951
49.88539728,14.121756,8243
49.88539728,14.1271708,8230
49.88539728,14.1325856,8448
49.88539728,14.138000400000001,8999
49.88539728,14.143415200000002,8687
49.88539728,14.148830000000002,8566
49.88539728,14.154244800000003,7592
49.88539728,14.159659600000003,7511
49.88539728,14.165074400000004,7464
49.88539728,14.170489200000004,7176
49.88539728,14.175904000000005,7042
49.88539728,14.181318800000005,7412
49.88539728,14.186733600000005,7286
49.88539728,14.192148400000006,7424
49.88539728,14.197563200000006,7276
49.88539728,14.202978000000007,7007
49.88539728,14.208392800000007,7063
49.88539728,14.213807600000008,7371
49.88539728,14.267955600000013,8339
49.88539728,14.273370400000013,8151
49.88539728,14.278785200000014,6833
49.88539728,14.284200000000014,6571
49.88539728,14.289614800000015,6526
49.88539728,14.295029600000015,6741
49.88539728,14.300444400000016,6206
49.88539728,14.305859200000016,6157
49.88539728,14.311274000000017,6271
49.88539728,14.316688800000017,7328
49.88539728,14.322103600000018,7194
49.88539728,14.327518400000018,7346
49.88539728,14.332933200000019,7651
49.88539728,14.33834800000002,7216
49.88539728,14.34376280000002,6952
49.88539728,14.34917760000002,6851
49.88539728,14.354592400000021,6985
49.88539728,14.360007200000021,7263
49.88539728,14.365422000000022,8294
49.88539728,14.370836800000022,7987
49.88539728,14.376251600000023,7917
49.88539728,14.381666400000023,6096
49.88539728,14.387081200000024,5918
49.88539728,14.392496000000024,5839
49.88539728,14.397910800000025,5676
49.88539728,14.403325600000025,5771
49.88539728,14.408740400000026,6044
49.88539728,14.414155200000026,7939
49.88539728,14.419570000000027,7681
49.88539728,14.424984800000027,6920
49.88539728,14.430399600000028,6848
49.88539728,14.435814400000028,7591
49.88539728,14.441229200000029,8103
49.88539728,14.44664400000003,8273
49.88539728,14.45205880000003,8503
49.88539728,14.45747360000003,8500
49.88539728,14.46288840000003,8691
49.88539728,14.468303200000031,11090
49.88539728,14.473718000000032,10873
49.88539728,14.479132800000032,10859
49.88539728,14.484547600000033,11095
49.88539728,14.489962400000033,9088
49.88539728,14.495377200000034,8219
49.88539728,14.500792000000034,8123
49.88539728,14.506206800000035,8218
49.88539728,14.533280800000037,8701
49.88539728,14.538695600000038,8583
49.88539728,14.544110400000038,8523
49.88539728,14.549525200000039,8431
49.88539728,14.55494000000004,8487
49.88539728,14.56035480000004,8201
49.88539728,14.56576960000004,8147
49.88539728,14.57118440000004,8273
49.88539728,14.614502800000045,7757
49.88539728,14.619917600000045,7543
49.88539728,14.625332400000046,7527
49.88539728,14.630747200000046,7721
49.8883971,14.121756,8561
49.8883971,14.1271708,8553
49.8883971,14.138000400000001,8909
49.8883971,14.143415200000002,8522
49.8883971,14.148830000000002,8259
49.8883971,14.154244800000003,8637
49.8883971,14.159659600000003,7681
49.8883971,14.165074400000004,7671
49.8883971,14.170489200000004,7387
49.8883971,14.175904000000005,7326
49.8883971,14.181318800000005,7196
49.8883971,14.186733600000005,6953
49.8883971,14.192148400000006,7212
49.8883971,14.197563200000006,7188
49.8883971,14.202978000000007,6800
49.8883971,14.208392800000007,6908
49.8883971,14.213807600000008,7296
49.8883971,14.273370400000013,8478
49.8883971,14.278785200000014,6695
49.8883971,14.284200000000014,6326
49.8883971,14.289614800000015,6230
49.8883971,14.295029600000015,6087
49.8883971,14.300444400000016,5902
49.8883971,14.305859200000016,5825
49.8883971,14.311274000000017,5994
49.8883971,14.316688800000017,6248
49.8883971,14.322103600000018,6861
49.8883971,14.327518400000018,7158
49.8883971,14.332933200000019,7538
49.8883971,14.33834800000002,8946
49.8883971,14.34376280000002,7252
49.8883971,14.34917760000002,7184
49.8883971,14.354592400000021,8594
49.8883971,14.360007200000021,7183
49.8883971,14.365422000000022,8213
49.8883971,14.370836800000022,7824
49.8883971,14.376251600000023,7682
49.8883971,14.381666400000023,7934
49.8883971,14.387081200000024,6012
49.8883971,14.392496000000024,5639
49.8883971,14.397910800000025,5348
49.8883971,14.403325600000025,5537
49.8883971,14.408740400000026,5824
49.8883971,14.414155200000026,7655
49.8883971,14.419570000000027,7868
49.8883971,14.424984800000027,7907
49.8883971,14.430399600000028,7953
49.8883971,14.435814400000028,8039
49.8883971,14.441229200000029,7835
49.8883971,14.44664400000003,8162
49.8883971,14.45205880000003,8196
49.8883971,14.45747360000003,8191
49.8883971,14.46288840000003,8479
49.8883971,14.468303200000031,11238
49.8883971,14.473718000000032,10892
49.8883971,14.479132800000032,10879
49.8883971,14.484547600000033,7335
49.8883971,14.489962400000033,7159
49.8883971,14.495377200000034,7148
49.8883971,14.500792000000034,7313
49.8883971,14.506206800000035,8799
49.8883971,14.527866000000037,8736
49.8883971,14.533280800000037,8427
49.8883971,14.538695600000038,8252
49.8883971,14.544110400000038,8249
49.8883971,14.549525200000039,8101
49.8883971,14.55494000000004,8058
49.8883971,14.56035480000004,7904
49.8883971,14.56576960000004,7817
49.8883971,14.57118440000004,8010
49.8883971,14.576599200000041,8328
49.8883971,14.603673200000044,7760
49.8883971,14.609088000000044,7532
49.8883971,14.614502800000045,7467
49.8883971,14.619917600000045,7249
49.8883971,14.625332400000046,7218
49.8883971,14.630747200000046,7518
49.8883971,14.636162000000047,7882
49.89139692,14.138000400000001,8966
49.89139692,14.143415200000002,8633
49.89139692,14.148830000000002,8491
49.89139692,14.154244800000003,8725
49.89139692,14.159659600000003,9075
49.89139692,14.165074400000004,7889
49.89139692,14.170489200000004,7688
49.89139692,14.175904000000005,7563
49.89139692,14.181318800000005,7191
49.89139692,14.186733600000005,6941
49.89139692,14.192148400000006,7209
49.89139692,14.197563200000006,7293
49.89139692,14.202978000000007,7036
49.89139692,14.208392800000007,7088
49.89139692,14.213807600000008,7385
49.89139692,14.278785200000014,6711
49.89139692,14.284200000000014,6362
49.89139692,14.289614800000015,6281
49.89139692,14.295029600000015,5990
49.89139692,14.300444400000016,5651
49.89139692,14.305859200000016,5501
49.89139692,14.311274000000017,5791
49.89139692,14.316688800000017,5900
49.89139692,14.322103600000018,5922
49.89139692,14.327518400000018,6116
49.89139692,14.332933200000019,7558
49.89139692,14.33834800000002,9081
49.89139692,14.34376280000002,8795
49.89139692,14.34917760000002,7210
49.89139692,14.354592400000021,6951
49.89139692,14.360007200000021,6849
49.89139692,14.365422000000022,6973
49.89139692,14.370836800000022,7930
49.89139692,14.376251600000023,7588
49.89139692,14.381666400000023,7862
49.89139692,14.387081200000024,6007
49.89139692,14.392496000000024,5630
49.89139692,14.397910800000025,5324
49.89139692,14.403325600000025,5315
49.89139692,14.408740400000026,5684
49.89139692,14.414155200000026,6069
49.89139692,14.419570000000027,7992
49.89139692,14.424984800000027,8017
49.89139692,14.430399600000028,8255
49.89139692,14.435814400000028,8296
49.89139692,14.441229200000029,8162
49.89139692,14.44664400000003,8311
49.89139692,14.45205880000003,8019
49.89139692,14.45747360000003,8008
49.89139692,14.46288840000003,7514
49.89139692,14.468303200000031,7589
49.89139692,14.473718000000032,8250
49.89139692,14.479132800000032,7662
49.89139692,14.484547600000033,7071
49.89139692,14.489962400000033,6848
49.89139692,14.495377200000034,6828
49.89139692,14.500792000000034,7075
49.89139692,14.506206800000035,7412
49.89139692,14.511621600000035,8806
49.89139692,14.522451200000036,8735
49.89139692,14.527866000000037,8501
49.89139692,14.533280800000037,8231
49.89139692,14.538695600000038,7931
49.89139692,14.544110400000038,8063
49.89139692,14.549525200000039,7794
49.89139692,14.55494000000004,7885
49.89139692,14.56035480000004,7688
49.89139692,14.56576960000004,7501
49.89139692,14.57118440000004,7843
49.89139692,14.576599200000041,8136
49.89139692,14.598258400000043,7519
49.89139692,14.603673200000044,7346
49.89139692,14.609088000000044,7250
49.89139692,14.614502800000045,7137
49.89139692,14.619917600000045,7129
49.89139692,14.625332400000046,7079
49.89139692,14.630747200000046,7459
49.89139692,14.636162000000047,7846
49.89139692,14.641576800000047,11968
49.89139692,14.646991600000048,11793
49.89139692,14.652406400000048,11814
49.89139692,14.657821200000049,12016
49.89439674,14.138000400000001,9145
49.89439674,14.143415200000002,8900
49.89439674,14.148830000000002,8822
49.89439674,14.154244800000003,8961
49.89439674,14.175904000000005,7692
49.89439674,14.181318800000005,7403
49.89439674,14.186733600000005,7274
49.89439674,14.192148400000006,7414
49.89439674,14.197563200000006,7523
49.89439674,14.202978000000007,7357
49.89439674,14.208392800000007,7386
49.89439674,14.213807600000008,7593
49.89439674,14.278785200000014,6874
49.89439674,14.284200000000014,6617
49.89439674,14.289614800000015,6466
49.89439674,14.295029600000015,5988
49.89439674,14.300444400000016,5614
49.89439674,14.305859200000016,5430
49.89439674,14.311274000000017,5764
49.89439674,14.316688800000017,5579
49.89439674,14.322103600000018,5616
49.89439674,14.327518400000018,5895
49.89439674,14.332933200000019,7700
49.89439674,14.33834800000002,8866
49.89439674,14.34376280000002,8789
49.89439674,14.34917760000002,7043
49.89439674,14.354592400000021,6698
49.89439674,14.360007200000021,6516
49.89439674,14.365422000000022,6733
49.89439674,14.370836800000022,7083
49.89439674,14.376251600000023,7916
49.89439674,14.381666400000023,8044
49.89439674,14.387081200000024,5984
49.89439674,14.392496000000024,5624
49.89439674,14.397910800000025,5342
49.89439674,14.403325600000025,5393
49.89439674,14.408740400000026,5718
49.89439674,14.414155200000026,6089
49.89439674,14.419570000000027,8298
49.89439674,14.424984800000027,8310
49.89439674,14.430399600000028,8526
49.89439674,14.435814400000028,8607
49.89439674,14.441229200000029,8495
49.89439674,14.44664400000003,8502
49.89439674,14.45205880000003,8220
49.89439674,14.45747360000003,7440
49.89439674,14.46288840000003,7350
49.89439674,14.468303200000031,7840
49.89439674,14.473718000000032,7471
49.89439674,14.479132800000032,7201
49.89439674,14.484547600000033,6878
49.89439674,14.489962400000033,6613
49.89439674,14.495377200000034,6567
49.89439674,14.500792000000034,6942
49.89439674,14.506206800000035,7317
49.89439674,14.511621600000035,8468
49.89439674,14.517036400000036,8569
49.89439674,14.522451200000036,8469
49.89439674,14.527866000000037,8232
49.89439674,14.533280800000037,8080
49.89439674,14.538695600000038,7886
49.89439674,14.544110400000038,8055
49.89439674,14.549525200000039,7947
49.89439674,14.55494000000004,7947
49.89439674,14.56035480000004,7736
49.89439674,14.56576960000004,7545
49.89439674,14.57118440000004,7554
49.89439674,14.576599200000041,7731
49.89439674,14.582014000000042,7685
49.89439674,14.587428800000042,7742
49.89439674,14.592843600000043,7646
49.89439674,14.598258400000043,7295
49.89439674,14.603673200000044,7027
49.89439674,14.609088000000044,7070
49.89439674,14.614502800000045,6855
49.89439674,14.619917600000045,7242
49.89439674,14.625332400000046,7331
49.89439674,14.630747200000046,7583
49.89439674,14.636162000000047,12093
49.89439674,14.641576800000047,11743
49.89439674,14.646991600000048,11476
49.89439674,14.652406400000048,11512
49.89439674,14.657821200000049,11807
49.89739656,14.138000400000001,9657
49.89739656,14.143415200000002,9438
49.89739656,14.148830000000002,7813
49.89739656,14.154244800000003,7816
49.89739656,14.159659600000003,8711
49.89739656,14.165074400000004,8924
49.89739656,14.181318800000005,7691
49.89739656,14.186733600000005,7608
49.89739656,14.192148400000006,7699
49.89739656,14.284200000000014,6836
49.89739656,14.289614800000015,6700
49.89739656,14.295029600000015,6115
49.89739656,14.300444400000016,5835
49.89739656,14.305859200000016,5748
49.89739656,14.311274000000017,5703
49.89739656,14.316688800000017,5323
49.89739656,14.322103600000018,5402
49.89739656,14.327518400000018,5786
49.89739656,14.332933200000019,5988
49.89739656,14.33834800000002,7714
49.89739656,14.34376280000002,8471
49.89739656,14.34917760000002,6997
49.89739656,14.354592400000021,6611
49.89739656,14.360007200000021,6302
49.89739656,14.365422000000022,6653
49.89739656,14.370836800000022,7039
49.89739656,14.376251600000023,8249
49.89739656,14.381666400000023,8327
49.89739656,14.387081200000024,5945
49.89739656,14.392496000000024,5559
49.89739656,14.397910800000025,5180
49.89739656,14.403325600000025,5307
49.89739656,14.408740400000026,5691
49.89739656,14.414155200000026,8816
49.89739656,14.419570000000027,7925
49.89739656,14.424984800000027,8631
49.89739656,14.44664400000003,8719
49.89739656,14.45205880000003,8529
49.89739656,14.45747360000003,7442
49.89739656,14.46288840000003,7266
49.89739656,14.468303200000031,7506
49.89739656,14.473718000000032,7289
49.89739656,14.479132800000032,7292
49.89739656,14.484547600000033,6775
49.89739656,14.489962400000033,6637
49.89739656,14.495377200000034,6544
49.89739656,14.500792000000034,6885
49.89739656,14.506206800000035,7262
49.89739656,14.511621600000035,8135
49.89739656,14.517036400000036,8306
49.89739656,14.522451200000036,8156
49.89739656,14.527866000000037,8093
49.89739656,14.533280800000037,7771
49.89739656,14.538695600000038,8155
49.89739656,14.544110400000038,8284
49.89739656,14.549525200000039,8273
49.89739656,14.55494000000004,8177
49.89739656,14.56035480000004,7641
49.89739656,14.56576960000004,7340
49.89739656,14.57118440000004,7313
49.89739656,14.576599200000041,7514
49.89739656,14.582014000000042,7252
49.89739656,14.587428800000042,7217
49.89739656,14.592843600000043,7245
49.89739656,14.598258400000043,7199
49.89739656,14.603673200000044,6811
49.89739656,14.609088000000044,6897
49.89739656,14.614502800000045,7106
49.89739656,14.619917600000045,7341
49.89739656,14.625332400000046,7649
49.89739656,14.630747200000046,7818
49.89739656,14.636162000000047,12033
49.89739656,14.641576800000047,11645
49.89739656,14.646991600000048,11257
49.89739656,14.652406400000048,11330
49.89739656,14.657821200000049,11718
49.90039638,14.121756,12654
49.90039638,14.138000400000001,9453
49.90039638,14.143415200000002,7888
49.90039638,14.148830000000002,7621
49.90039638,14.154244800000003,7518
49.90039638,14.159659600000003,7670
49.90039638,14.165074400000004,8722
49.90039638,14.284200000000014,8002
49.90039638,14.289614800000015,7779
49.90039638,14.295029600000015,7765
49.90039638,14.300444400000016,6133
49.90039638,14.305859200000016,6079
49.90039638,14.311274000000017,5767
49.90039638,14.316688800000017,5476
49.90039638,14.322103600000018,5523
49.90039638,14.327518400000018,5708
49.90039638,14.332933200000019,5657
49.90039638,14.33834800000002,5825
49.90039638,14.34376280000002,7601
49.90039638,14.34917760000002,7090
49.90039638,14.354592400000021,6777
49.90039638,14.360007200000021,6633
49.90039638,14.365422000000022,6807
49.90039638,14.370836800000022,7128
49.90039638,14.387081200000024,5739
49.90039638,14.392496000000024,5513
49.90039638,14.397910800000025,5453
49.90039638,14.403325600000025,5512
49.90039638,14.408740400000026,5798
49.90039638,14.414155200000026,7391
49.90039638,14.419570000000027,8911
49.90039638,14.45747360000003,8047
49.90039638,14.46288840000003,7663
49.90039638,14.468303200000031,7347
49.90039638,14.473718000000032,7270
49.90039638,14.479132800000032,7412
49.90039638,14.484547600000033,6899
49.90039638,14.489962400000033,6722
49.90039638,14.495377200000034,6693
49.90039638,14.500792000000034,6976
49.90039638,14.506206800000035,7369
49.90039638,14.511621600000035,7808
49.90039638,14.517036400000036,8179
49.90039638,14.522451200000036,7943
49.90039638,14.527866000000037,7965
49.90039638,14.533280800000037,8069
49.90039638,14.538695600000038,8272
49.90039638,14.544110400000038,8567
49.90039638,14.549525200000039,8114
49.90039638,14.55494000000004,7923
49.90039638,14.56035480000004,7589
49.90039638,14.56576960000004,7266
49.90039638,14.57118440000004,7185
49.90039638,14.576599200000041,7254
49.90039638,14.582014000000042,6953
49.90039638,14.587428800000042,6885
49.90039638,14.592843600000043,6922
49.90039638,14.598258400000043,7144
49.90039638,14.603673200000044,7025
49.90039638,14.609088000000044,7068
49.90039638,14.614502800000045,7368
49.90039638,14.619917600000045,7579
49.90039638,14.636162000000047,12088
49.90039638,14.641576800000047,11734
49.90039638,14.646991600000048,11461
49.90039638,14.652406400000048,11499
49.90039638,14.657821200000049,11799
49.903396199999996,14.121756,12401
49.903396199999996,14.1271708,12730
49.903396199999996,14.138000400000001,9357
49.903396199999996,14.143415200000002,7789
49.903396199999996,14.148830000000002,7458
49.903396199999996,14.154244800000003,7325
49.903396199999996,14.159659600000003,7535
49.903396199999996,14.165074400000004,8642
49.903396199999996,14.170489200000004,8866
49.903396199999996,14.175904000000005,8688
49.903396199999996,14.181318800000005,8701
49.903396199999996,14.186733600000005,8896
49.903396199999996,14.289614800000015,7943
49.903396199999996,14.295029600000015,7720
49.903396199999996,14.300444400000016,7670
49.903396199999996,14.305859200000016,7825
49.903396199999996,14.311274000000017,5975
49.903396199999996,14.316688800000017,5789
49.903396199999996,14.322103600000018,5761
49.903396199999996,14.327518400000018,5431
49.903396199999996,14.332933200000019,5335
49.903396199999996,14.33834800000002,5607
49.903396199999996,14.34376280000002,5966
49.903396199999996,14.34917760000002,7798
49.903396199999996,14.354592400000021,7053
49.903396199999996,14.360007200000021,6966
49.903396199999996,14.365422000000022,7073
49.903396199999996,14.381666400000023,5834
49.903396199999996,14.387081200000024,5563
49.903396199999996,14.392496000000024,5227
49.903396199999996,14.397910800000025,5197
49.903396199999996,14.403325600000025,5520
49.903396199999996,14.408740400000026,5892
49.903396199999996,14.414155200000026,7389
49.903396199999996,14.419570000000027,8885
49.903396199999996,14.45205880000003,7985
49.903396199999996,14.45747360000003,7826
49.903396199999996,14.46288840000003,7837
49.903396199999996,14.468303200000031,7681
49.903396199999996,14.473718000000032,7827
49.903396199999996,14.479132800000032,7567
49.903396199999996,14.484547600000033,6923
49.903396199999996,14.489962400000033,6804
49.903396199999996,14.495377200000034,6847
49.903396199999996,14.500792000000034,7113
49.903396199999996,14.506206800000035,8316
49.903396199999996,14.511621600000035,8132
49.903396199999996,14.517036400000036,8305
49.903396199999996,14.522451200000036,8123
49.903396199999996,14.527866000000037,8135
49.903396199999996,14.533280800000037,8385
49.903396199999996,14.538695600000038,8523
49.903396199999996,14.549525200000039,7892
49.903396199999996,14.55494000000004,7615
49.903396199999996,14.56035480000004,7513
49.903396199999996,14.56576960000004,7379
49.903396199999996,14.57118440000004,7279
49.903396199999996,14.576599200000041,7183
49.903396199999996,14.582014000000042,6825
49.903396199999996,14.587428800000042,6563
49.903396199999996,14.592843600000043,6632
49.903396199999996,14.598258400000043,6984
49.903396199999996,14.603673200000044,7343
49.903396199999996,14.609088000000044,7367
49.903396199999996,14.614502800000045,7573
49.903396199999996,14.636162000000047,11787
49.903396199999996,14.641576800000047,11620
49.903396199999996,14.646991600000048,11648
49.903396199999996,14.652406400000048,11798
49.903396199999996,14.657821200000049,12004
49.906396019999995,14.121756,12256
49.906396019999995,14.1271708,12641
49.906396019999995,14.138000400000001,9412
49.906396019999995,14.143415200000002,7866
49.906396019999995,14.148830000000002,7593
49.906396019999995,14.154244800000003,7460
49.906396019999995,14.159659600000003,7566
49.906396019999995,14.165074400000004,8725
49.906396019999995,14.170489200000004,8641
49.906396019999995,14.175904000000005,8373
49.906396019999995,14.181318800000005,8395
49.906396019999995,14.186733600000005,8681
49.906396019999995,14.289614800000015,7747
49.906396019999995,14.295029600000015,7433
49.906396019999995,14.300444400000016,7344
49.906396019999995,14.305859200000016,7574
49.906396019999995,14.311274000000017,7603
49.906396019999995,14.316688800000017,6116
49.906396019999995,14.322103600000018,5709
49.906396019999995,14.327518400000018,5325
49.906396019999995,14.332933200000019,5164
49.906396019999995,14.33834800000002,5540
49.906396019999995,14.34376280000002,5927
49.906396019999995,14.34917760000002,7789
49.906396019999995,14.360007200000021,6694
49.906396019999995,14.376251600000023,5623
49.906396019999995,14.381666400000023,5500
49.906396019999995,14.387081200000024,5535
49.906396019999995,14.392496000000024,5165
49.906396019999995,14.397910800000025,5126
49.906396019999995,14.403325600000025,5491
49.906396019999995,14.408740400000026,5874
49.906396019999995,14.414155200000026,8391
49.906396019999995,14.419570000000027,8683
